,aboard,aboardpass,aboardcrew,fpass,fcrew,gnd,ftot
1582,0.9161490683229814,0.8143322475570032,1.4754098360655736,0.8928571428571429,1.9565217391304348,0.0,1.012006861063465
1583,0.4813664596273292,0.3908794788273615,1.1475409836065573,0.0,0.0,0.0,0.0
1584,0.04658385093167702,0.0,0.4918032786885246,0.0,0.6521739130434783,0.0,0.051457975986277875
1585,0.24844720496894407,0.19543973941368076,0.6557377049180328,0.2142857142857143,0.8695652173913043,0.0,0.274442538593482
1586,1.2422360248447204,1.205211726384365,0.9836065573770492,0.08928571428571427,0.43478260869565216,0.0,0.12006861063464837
1587,0.1863354037267081,0.16286644951140067,0.3278688524590164,0.017857142857142856,0.21739130434782608,0.0,0.03430531732418525
1588,0.3881987577639751,0.32573289902280134,0.8196721311475409,0.3571428571428571,1.0869565217391304,0.0,0.4288164665523156
1589,0.5590062111801243,0.5374592833876222,0.4918032786885246,0.5892857142857143,0.6521739130434783,0.0,0.6174957118353345
1590,0.5434782608695652,0.4071661237785016,1.6393442622950818,0.4285714285714286,2.1739130434782608,0.02909090909090909,0.5831903945111493
1591,0.3571428571428571,0.2931596091205212,0.8196721311475409,0.3214285714285714,1.0869565217391304,0.0,0.39451114922813035
1592,0.3881987577639751,0.2931596091205212,1.1475409836065573,0.3214285714285714,1.5217391304347827,0.0,0.4288164665523156
1593,0.24844720496894407,0.17915309446254074,0.8196721311475409,0.17857142857142855,0.8695652173913043,0.0,0.24013722126929674
1594,0.9627329192546584,0.9609120521172638,0.4918032786885246,1.0535714285714286,0.6521739130434783,0.0,1.0634648370497426
1595,0.07763975155279502,0.0,0.8196721311475409,0.0,1.0869565217391304,0.0,0.08576329331046312
1596,0.4658385093167702,0.43973941368078173,0.4918032786885246,0.017857142857142856,0.43478260869565216,0.0,0.051457975986277875
1597,0.32608695652173914,0.2768729641693811,0.6557377049180328,0.30357142857142855,0.8695652173913043,0.0,0.3602058319039452
1598,0.5900621118012422,0.504885993485342,1.1475409836065573,0.2142857142857143,0.0,0.0,0.2058319039451115
1599,0.15527950310559005,0.11400651465798045,0.4918032786885246,0.017857142857142856,0.0,0.0,0.017152658662092625
1600,0.5124223602484472,0.4723127035830619,0.6557377049180328,0.26785714285714285,0.43478260869565216,0.0036363636363636364,0.29159519725557465
1601,0.24844720496894407,0.21172638436482083,0.4918032786885246,0.23214285714285715,0.6521739130434783,0.0,0.274442538593482
1602,1.0869565217391304,0.9771986970684039,1.6393442622950818,0.017857142857142856,0.21739130434782608,0.0,0.03430531732418525
1603,0.09316770186335405,0.0,0.9836065573770492,0.0,1.0869565217391304,0.01090909090909091,0.08576329331046312
1604,1.5683229813664594,1.5472312703583064,0.9836065573770492,0.375,0.0,0.0,0.3602058319039452
1605,2.468944099378882,2.4267100977198695,1.6393442622950818,0.33928571428571425,0.6521739130434783,0.0,0.3773584905660377
1606,0.07763975155279502,0.03257328990228013,0.4918032786885246,0.03571428571428571,0.6521739130434783,0.0,0.08576329331046312
1607,0.2639751552795031,0.24429967426710097,0.3278688524590164,0.26785714285714285,0.43478260869565216,0.0,0.29159519725557465
1608,0.34161490683229817,0.2768729641693811,0.8196721311475409,0.26785714285714285,0.6521739130434783,0.007272727272727273,0.30874785591766724
